値段,株数,金額,時刻
14995,200,2999000,12:49:40
15010,200,3002000,12:49:40
15005,100,1500500,12:49:40
14995,100,1499500,12:49:40
14995,200,2999000,12:49:40
14985,200,2997000,12:49:40
14990,100,1499000,12:49:40
15000,100,1500000,12:49:39
15000,100,1500000,12:49:39
14995,100,1499500,12:49:39
14985,100,1498500,12:49:39
14990,100,1499000,12:49:39
14985,100,1498500,12:49:39
14985,300,4495500,12:49:39
14980,100,1498000,12:49:39
14975,300,4492500,12:49:39
14970,100,1497000,12:49:39
14970,100,1497000,12:49:39
14965,100,1496500,12:49:38
14955,100,1495500,12:49:38
14965,100,1496500,12:49:37
14965,100,1496500,12:49:37
14965,100,1496500,12:49:37
14950,100,1495000,12:49:37
14950,100,1495000,12:49:37
14945,100,1494500,12:49:36
14950,100,1495000,12:49:36
14955,100,1495500,12:49:36
14960,100,1496000,12:49:36
14965,100,1496500,12:49:35
14970,300,4491000,12:49:35
14965,500,7482500,12:49:35
14960,200,2992000,12:49:35
14965,100,1496500,12:49:34
14950,200,2990000,12:49:34
14955,100,1495500,12:49:34
14960,100,1496000,12:49:34
14965,100,1496500,12:49:33
14970,100,1497000,12:49:33
14970,100,1497000,12:49:33
14965,100,1496500,12:49:33
14980,100,1498000,12:49:32
14975,100,1497500,12:49:32
14955,100,1495500,12:49:32
14960,100,1496000,12:49:32
14960,100,1496000,12:49:32
14980,100,1498000,12:49:32
14955,100,1495500,12:49:32
14960,100,1496000,12:49:32
14965,200,2993000,12:49:32
14970,100,1497000,12:49:32
14975,100,1497500,12:49:32
14980,100,1498000,12:49:32
15000,200,3000000,12:49:31
15005,100,1500500,12:49:31
15020,100,1502000,12:49:31
15020,100,1502000,12:49:31
15015,200,3003000,12:49:31
15015,100,1501500,12:49:31
15010,100,1501000,12:49:31
15010,300,4503000,12:49:31
15000,1300,19500000,12:49:31
14995,1400,20993000,12:49:31
14990,200,2998000,12:49:31
14985,400,5994000,12:49:31
14980,100,1498000,12:49:31
14970,200,2994000,12:49:31
14970,100,1497000,12:49:31
14965,200,2993000,12:49:31
14960,200,2992000,12:49:31
14955,100,1495500,12:49:31
14955,100,1495500,12:49:31
14955,100,1495500,12:49:31
14935,100,1493500,12:49:31
14940,200,2988000,12:49:31
14955,200,2991000,12:49:31
14950,100,1495000,12:49:31
14945,300,4483500,12:49:31
14930,200,2986000,12:49:31
14945,100,1494500,12:49:31
14930,200,2986000,12:49:31
14925,100,1492500,12:49:31
14920,100,1492000,12:49:31
14905,300,4471500,12:49:31
14910,200,2982000,12:49:31
14910,100,1491000,12:49:30
14925,100,1492500,12:49:30
14915,100,1491500,12:49:30
14930,100,1493000,12:49:30
14930,100,1493000,12:49:30
14920,100,1492000,12:49:30
14920,100,1492000,12:49:30
14915,100,1491500,12:49:30
14915,100,1491500,12:49:30
14920,100,1492000,12:49:30
14920,100,1492000,12:49:30
14925,100,1492500,12:49:30
14930,100,1493000,12:49:30
14930,200,2986000,12:49:30
14935,100,1493500,12:49:30
14955,100,1495500,12:49:30
14955,100,1495500,12:49:29
14955,100,1495500,12:49:29
14930,100,1493000,12:49:29
14935,200,2987000,12:49:29
14940,100,1494000,12:49:29
14945,100,1494500,12:49:29
14945,100,1494500,12:49:29
14950,200,2990000,12:49:29
14960,100,1496000,12:49:28
14955,100,1495500,12:49:28
14965,100,1496500,12:49:28
14965,100,1496500,12:49:27
14960,200,2992000,12:49:27
14955,100,1495500,12:49:27
14940,300,4482000,12:49:27
14950,100,1495000,12:49:27
14955,100,1495500,12:49:27
14960,200,2992000,12:49:27
14965,200,2993000,12:49:27
14965,100,1496500,12:49:27
14965,100,1496500,12:49:27
14960,200,2992000,12:49:27
14960,100,1496000,12:49:27
14965,100,1496500,12:49:27
14965,100,1496500,12:49:26
14960,200,2992000,12:49:26
14975,400,5990000,12:49:26
14970,200,2994000,12:49:26
14970,100,1497000,12:49:26
14965,200,2993000,12:49:26
14960,200,2992000,12:49:26
14955,100,1495500,12:49:26
14950,100,1495000,12:49:26
14950,100,1495000,12:49:26
14970,100,1497000,12:49:26
14960,100,1496000,12:49:26
14950,100,1495000,12:49:26
14960,200,2992000,12:49:26
14955,100,1495500,12:49:25
14945,100,1494500,12:49:25
14960,100,1496000,12:49:24
14950,100,1495000,12:49:24
14940,100,1494000,12:49:24
14950,100,1495000,12:49:24
14940,100,1494000,12:49:24
14935,200,2987000,12:49:24
14930,400,5972000,12:49:24
14925,200,2985000,12:49:24
14915,100,1491500,12:49:24
14910,100,1491000,12:49:24
14915,100,1491500,12:49:24
14920,200,2984000,12:49:23
14915,200,2983000,12:49:23
14910,200,2982000,12:49:23
14905,100,1490500,12:49:22
14910,100,1491000,12:49:21
14900,100,1490000,12:49:21
14900,100,1490000,12:49:21
14910,100,1491000,12:49:21
14905,100,1490500,12:49:20
14905,200,2981000,12:49:20
14900,100,1490000,12:49:20
14885,100,1488500,12:49:20
14895,100,1489500,12:49:20
14900,100,1490000,12:49:20
14895,200,2979000,12:49:20
14890,200,2978000,12:49:20
14880,100,1488000,12:49:19
14885,100,1488500,12:49:19
14885,200,2977000,12:49:19
14880,100,1488000,12:49:19
14880,100,1488000,12:49:19
14875,100,1487500,12:49:19
14870,100,1487000,12:49:19
14880,100,1488000,12:49:19
14895,200,2979000,12:49:18
14890,100,1489000,12:49:18
14885,100,1488500,12:49:18
14885,100,1488500,12:49:18
14880,100,1488000,12:49:18
14865,100,1486500,12:49:18
14870,100,1487000,12:49:18
14875,100,1487500,12:49:18
14870,100,1487000,12:49:18
14870,100,1487000,12:49:17
14865,100,1486500,12:49:17
14880,100,1488000,12:49:16
14885,100,1488500,12:49:16
14895,100,1489500,12:49:16
14885,300,4465500,12:49:16
14880,100,1488000,12:49:16
14875,100,1487500,12:49:15
14880,200,2976000,12:49:15
14865,100,1486500,12:49:15
14880,100,1488000,12:49:15
14880,100,1488000,12:49:15
14880,100,1488000,12:49:15
14880,200,2976000,12:49:15
14875,100,1487500,12:49:15
14865,100,1486500,12:49:15
14860,100,1486000,12:49:15
14850,100,1485000,12:49:15
14840,100,1484000,12:49:15
14840,100,1484000,12:49:14
14840,100,1484000,12:49:14
14835,100,1483500,12:49:14
14825,300,4447500,12:49:14
14820,200,2964000,12:49:14
14815,100,1481500,12:49:14
14815,100,1481500,12:49:14
14805,400,5922000,12:49:14
14815,100,1481500,12:49:14
14820,100,1482000,12:49:13
14830,100,1483000,12:49:13
14835,100,1483500,12:49:13
14830,200,2966000,12:49:13
14815,100,1481500,12:49:13
14830,200,2966000,12:49:13
14835,100,1483500,12:49:12
14835,100,1483500,12:49:12
14850,100,1485000,12:49:12
14855,100,1485500,12:49:11
14860,100,1486000,12:49:11
14865,100,1486500,12:49:11
14865,100,1486500,12:49:11
14860,100,1486000,12:49:11
14855,100,1485500,12:49:11
14850,100,1485000,12:49:11
14840,100,1484000,12:49:11
14850,100,1485000,12:49:10
14850,100,1485000,12:49:10
14855,100,1485500,12:49:10
14855,200,2971000,12:49:10
14860,200,2972000,12:49:10
14865,100,1486500,12:49:10
14865,100,1486500,12:49:10
14865,100,1486500,12:49:10
14865,100,1486500,12:49:10
14860,100,1486000,12:49:10
14850,100,1485000,12:49:10
14855,100,1485500,12:49:10
14850,100,1485000,12:49:10
14840,100,1484000,12:49:10
14835,200,2967000,12:49:10
14825,100,1482500,12:49:10
14820,100,1482000,12:49:10
14820,100,1482000,12:49:10
14810,100,1481000,12:49:10
14810,800,11848000,12:49:10
14815,800,11852000,12:49:10
14820,600,8892000,12:49:10
14825,400,5930000,12:49:10
14835,100,1483500,12:49:09
14845,100,1484500,12:49:09
14850,200,2970000,12:49:09
14850,100,1485000,12:49:09
14845,100,1484500,12:49:09
14840,100,1484000,12:49:09
14830,200,2966000,12:49:09
14830,100,1483000,12:49:09
14835,100,1483500,12:49:09
14860,100,1486000,12:49:08
14850,200,2970000,12:49:08
14845,300,4453500,12:49:08
14845,100,1484500,12:49:08
14840,100,1484000,12:49:08
14850,700,10395000,12:49:08
14855,300,4456500,12:49:08
14860,300,4458000,12:49:07
14865,100,1486500,12:49:07
14870,100,1487000,12:49:07
14875,100,1487500,12:49:07
14870,100,1487000,12:49:07
14875,100,1487500,12:49:07
14865,100,1486500,12:49:07
14885,100,1488500,12:49:06
14880,100,1488000,12:49:05
14885,400,5954000,12:49:05
14890,300,4467000,12:49:05
14895,200,2979000,12:49:05
14900,100,1490000,12:49:05
14915,100,1491500,12:49:05
14900,100,1490000,12:49:05
14905,100,1490500,12:49:05
14905,100,1490500,12:49:05
14910,200,2982000,12:49:05
14915,200,2983000,12:49:05
14920,100,1492000,12:49:05
14930,200,2986000,12:49:04
14925,100,1492500,12:49:04
14925,200,2985000,12:49:04
14915,100,1491500,12:49:04
14915,100,1491500,12:49:04
14935,100,1493500,12:49:03
14930,100,1493000,12:49:03
14930,200,2986000,12:49:03
14935,100,1493500,12:49:03
14945,100,1494500,12:49:03
14940,500,7470000,12:49:03
14940,200,2988000,12:49:03
14940,100,1494000,12:49:03
14930,100,1493000,12:49:03
14945,100,1494500,12:49:03
14950,100,1495000,12:49:02
14955,200,2991000,12:49:02
14960,100,1496000,12:49:02
14965,100,1496500,12:49:02
14995,300,4498500,12:49:02
14990,200,2998000,12:49:02
14980,200,2996000,12:49:02
14975,100,1497500,12:49:02
14960,200,2992000,12:49:02
14965,100,1496500,12:49:02
14970,100,1497000,12:49:02
14985,100,1498500,12:49:01
14980,800,11984000,12:49:01
14975,300,4492500,12:49:01
14970,100,1497000,12:49:01
14965,200,2993000,12:49:01
14960,100,1496000,12:49:01
14955,600,8973000,12:49:01
14950,600,8970000,12:49:01
14945,300,4483500,12:49:01
14940,300,4482000,12:49:01
14935,700,10454500,12:49:01
14930,500,7465000,12:49:01
14920,500,7460000,12:49:01
14915,200,2983000,12:49:01
14910,100,1491000,12:49:01
14905,100,1490500,12:49:01
14895,100,1489500,12:49:01
14900,100,1490000,12:49:01
14910,100,1491000,12:49:01
14905,400,5962000,12:49:01
14900,100,1490000,12:49:01
14900,100,1490000,12:49:01
14905,100,1490500,12:49:00
14895,100,1489500,12:49:00
14895,100,1489500,12:49:00
14900,100,1490000,12:49:00
14905,100,1490500,12:48:58
14900,100,1490000,12:48:58
14905,200,2981000,12:48:58
14900,100,1490000,12:48:58
14900,100,1490000,12:48:58
14890,100,1489000,12:48:58
14890,100,1489000,12:48:58
14890,100,1489000,12:48:58
14890,100,1489000,12:48:57
14885,300,4465500,12:48:57
14875,100,1487500,12:48:57
14870,100,1487000,12:48:57
14865,100,1486500,12:48:57
14865,100,1486500,12:48:57
14875,100,1487500,12:48:57
14860,100,1486000,12:48:57
14880,100,1488000,12:48:57
14870,100,1487000,12:48:57
14880,100,1488000,12:48:57
14875,200,2975000,12:48:56
14870,100,1487000,12:48:56
14865,200,2973000,12:48:56
14860,100,1486000,12:48:56
14855,100,1485500,12:48:56
14850,100,1485000,12:48:56
14830,100,1483000,12:48:56
14840,100,1484000,12:48:56
14845,100,1484500,12:48:56
14860,100,1486000,12:48:56
14860,100,1486000,12:48:56
14845,100,1484500,12:48:56
14845,100,1484500,12:48:56
14845,100,1484500,12:48:56
14830,200,2966000,12:48:56
14835,100,1483500,12:48:55
14835,100,1483500,12:48:55
14830,200,2966000,12:48:55
14825,200,2965000,12:48:55
14810,100,1481000,12:48:55
14820,100,1482000,12:48:55
14805,100,1480500,12:48:55
14810,100,1481000,12:48:55
14815,100,1481500,12:48:55
14830,100,1483000,12:48:55
14825,100,1482500,12:48:55
14810,100,1481000,12:48:55
14815,100,1481500,12:48:55
14820,100,1482000,12:48:55
14815,300,4444500,12:48:55
14890,100,1489000,12:48:55
14885,900,13396500,12:48:55
14880,700,10416000,12:48:55
14870,700,10409000,12:48:55
14865,100,1486500,12:48:55
14860,500,7430000,12:48:55
14855,200,2971000,12:48:55
14850,600,8910000,12:48:55
14845,600,8907000,12:48:55
14840,100,1484000,12:48:55
14835,100,1483500,12:48:55
14830,200,2966000,12:48:55
14825,200,2965000,12:48:55
14810,100,1481000,12:48:55
14825,200,2965000,12:48:55
14815,200,2963000,12:48:55
14810,100,1481000,12:48:55
14810,100,1481000,12:48:55
14810,400,5924000,12:48:54
14815,100,1481500,12:48:54
14820,100,1482000,12:48:54
14825,300,4447500,12:48:54
14830,100,1483000,12:48:54
14830,100,1483000,12:48:54
14830,200,2966000,12:48:54
14835,100,1483500,12:48:54
14840,100,1484000,12:48:54
14840,400,5936000,12:48:54
14845,200,2969000,12:48:54
14850,200,2970000,12:48:54
14855,600,8913000,12:48:54
14860,400,5944000,12:48:54
14865,300,4459500,12:48:54
14875,200,2975000,12:48:54
14880,100,1488000,12:48:53
14880,100,1488000,12:48:53
14870,100,1487000,12:48:53
14880,100,1488000,12:48:53
14875,100,1487500,12:48:52
14880,100,1488000,12:48:52
14875,100,1487500,12:48:52
14870,100,1487000,12:48:52
14870,100,1487000,12:48:52
14890,100,1489000,12:48:52
14895,100,1489500,12:48:52
14895,100,1489500,12:48:52
14905,200,2981000,12:48:51
14885,100,1488500,12:48:51
14870,100,1487000,12:48:51
14875,100,1487500,12:48:51
14875,100,1487500,12:48:51
14880,100,1488000,12:48:51
14885,200,2977000,12:48:51
14890,100,1489000,12:48:51
14895,100,1489500,12:48:51
14900,500,7450000,12:48:51
14900,100,1490000,12:48:51
14900,100,1490000,12:48:51
14900,100,1490000,12:48:50
14905,100,1490500,12:48:50
14910,100,1491000,12:48:50
14910,300,4473000,12:48:50
14905,100,1490500,12:48:49
14910,100,1491000,12:48:49
14915,100,1491500,12:48:49
14910,100,1491000,12:48:49
14915,100,1491500,12:48:49
14925,100,1492500,12:48:49
14920,300,4476000,12:48:49
14910,200,2982000,12:48:49
14910,100,1491000,12:48:48
14915,100,1491500,12:48:48
14910,100,1491000,12:48:48
14900,100,1490000,12:48:48
14910,100,1491000,12:48:48
14915,100,1491500,12:48:48
14920,100,1492000,12:48:47
14920,100,1492000,12:48:47
14935,100,1493500,12:48:47
14925,100,1492500,12:48:47
14925,100,1492500,12:48:47
14910,100,1491000,12:48:47
14910,200,2982000,12:48:47
14920,200,2984000,12:48:47
14920,200,2984000,12:48:46
14915,100,1491500,12:48:46
14920,100,1492000,12:48:46
14935,100,1493500,12:48:46
14925,100,1492500,12:48:46
14925,100,1492500,12:48:46
14920,100,1492000,12:48:46
14930,100,1493000,12:48:46
14930,100,1493000,12:48:46
14930,100,1493000,12:48:46
14920,100,1492000,12:48:45
14915,100,1491500,12:48:44
14925,100,1492500,12:48:44
14930,100,1493000,12:48:44
14945,100,1494500,12:48:44
14935,100,1493500,12:48:44
14930,100,1493000,12:48:44
14920,100,1492000,12:48:44
14910,100,1491000,12:48:44
14915,100,1491500,12:48:43
14900,100,1490000,12:48:43
14890,100,1489000,12:48:43
14900,100,1490000,12:48:43
14910,200,2982000,12:48:43
14930,100,1493000,12:48:43
14925,600,8955000,12:48:43
14920,200,2984000,12:48:43
14915,100,1491500,12:48:43
14905,100,1490500,12:48:43
14905,100,1490500,12:48:43
14905,100,1490500,12:48:43
14895,100,1489500,12:48:43
14895,100,1489500,12:48:43
14890,100,1489000,12:48:43
14895,100,1489500,12:48:43
14895,200,2979000,12:48:43
14895,100,1489500,12:48:43
14900,100,1490000,12:48:43
14905,100,1490500,12:48:43
14900,100,1490000,12:48:43
14915,100,1491500,12:48:43
14925,100,1492500,12:48:42
14940,200,2988000,12:48:42
14935,100,1493500,12:48:42
14950,100,1495000,12:48:42
14955,100,1495500,12:48:42
14955,100,1495500,12:48:42
14950,100,1495000,12:48:41
14960,300,4488000,12:48:41
14950,100,1495000,12:48:41
14945,100,1494500,12:48:41
14935,100,1493500,12:48:41
14935,100,1493500,12:48:41
14925,100,1492500,12:48:41
14930,100,1493000,12:48:41
14935,100,1493500,12:48:40
14935,100,1493500,12:48:40
14950,100,1495000,12:48:40
14955,200,2991000,12:48:40
14950,100,1495000,12:48:40
14940,100,1494000,12:48:40
14955,100,1495500,12:48:40
14945,200,2989000,12:48:40
14930,100,1493000,12:48:40
14930,100,1493000,12:48:39
14940,100,1494000,12:48:39
14940,100,1494000,12:48:39
14925,100,1492500,12:48:39
14925,200,2985000,12:48:39
14915,300,4474500,12:48:39
14910,100,1491000,12:48:39
14910,200,2982000,12:48:39
14895,100,1489500,12:48:39
14900,200,2980000,12:48:39
14910,100,1491000,12:48:38
14905,100,1490500,12:48:38
14895,100,1489500,12:48:38
14900,100,1490000,12:48:38
14910,100,1491000,12:48:38
14910,100,1491000,12:48:38
14905,100,1490500,12:48:38
14895,100,1489500,12:48:38
14915,100,1491500,12:48:38
14900,100,1490000,12:48:38
14900,100,1490000,12:48:38
14895,100,1489500,12:48:38
14890,100,1489000,12:48:38
14890,200,2978000,12:48:38
14890,100,1489000,12:48:38
14895,100,1489500,12:48:38
14910,100,1491000,12:48:38
14900,100,1490000,12:48:37
14910,100,1491000,12:48:37
14900,100,1490000,12:48:37
14915,100,1491500,12:48:37
14915,200,2983000,12:48:37
14900,400,5960000,12:48:37
14905,300,4471500,12:48:37
14910,100,1491000,12:48:37
14925,100,1492500,12:48:37
14920,100,1492000,12:48:37
14905,100,1490500,12:48:37
14920,100,1492000,12:48:37
14920,100,1492000,12:48:37
14955,400,5982000,12:48:37
14955,100,1495500,12:48:37
14950,500,7475000,12:48:37
14950,200,2990000,12:48:37
14945,1000,14945000,12:48:37
14935,300,4480500,12:48:37
14930,100,1493000,12:48:37
14930,300,4479000,12:48:37
14925,300,4477500,12:48:37
14925,100,1492500,12:48:37
14920,300,4476000,12:48:37
14900,100,1490000,12:48:36
14920,100,1492000,12:48:36
14910,100,1491000,12:48:36
14900,100,1490000,12:48:36
14885,100,1488500,12:48:36
14880,100,1488000,12:48:36
14880,100,1488000,12:48:36
14865,100,1486500,12:48:36
14865,100,1486500,12:48:36
14865,100,1486500,12:48:36
14860,100,1486000,12:48:36
14875,100,1487500,12:48:36
14855,100,1485500,12:48:36
14870,200,2974000,12:48:36
14865,100,1486500,12:48:36
14865,100,1486500,12:48:36
14850,100,1485000,12:48:36
14855,100,1485500,12:48:36
14860,100,1486000,12:48:36
14875,100,1487500,12:48:36
14845,100,1484500,12:48:35
14845,100,1484500,12:48:35
14830,400,5932000,12:48:35
14835,200,2967000,12:48:35
14830,100,1483000,12:48:35
14835,100,1483500,12:48:35
14850,100,1485000,12:48:35
14860,100,1486000,12:48:35
14855,100,1485500,12:48:35
14855,200,2971000,12:48:35
14845,100,1484500,12:48:35
14845,100,1484500,12:48:35
14830,100,1483000,12:48:35
14835,100,1483500,12:48:35
14835,200,2967000,12:48:35
14840,100,1484000,12:48:35
14840,100,1484000,12:48:35
14840,100,1484000,12:48:35
14845,100,1484500,12:48:35
14855,100,1485500,12:48:34
14845,200,2969000,12:48:34
14850,100,1485000,12:48:34
14865,100,1486500,12:48:34
14860,200,2972000,12:48:34
14860,100,1486000,12:48:34
14845,100,1484500,12:48:34
14850,200,2970000,12:48:34
14855,100,1485500,12:48:34
14855,100,1485500,12:48:34
14855,100,1485500,12:48:34
14865,100,1486500,12:48:34
14865,100,1486500,12:48:34
14850,100,1485000,12:48:34
14860,100,1486000,12:48:34
14850,200,2970000,12:48:34
14855,300,4456500,12:48:34
14865,100,1486500,12:48:34
14855,100,1485500,12:48:33
14855,100,1485500,12:48:33
14860,300,4458000,12:48:33
14865,300,4459500,12:48:33
14870,300,4461000,12:48:33
14875,200,2975000,12:48:33
14880,700,10416000,12:48:33
14885,600,8931000,12:48:33
14885,100,1488500,12:48:33
14890,400,5956000,12:48:33
14895,100,1489500,12:48:33
14900,1800,26820000,12:48:33
14915,100,1491500,12:48:33
14920,100,1492000,12:48:33
14935,200,2987000,12:48:32
14930,100,1493000,12:48:32
14930,100,1493000,12:48:32
14915,100,1491500,12:48:32
14925,100,1492500,12:48:32
14940,100,1494000,12:48:32
14930,100,1493000,12:48:32
14935,100,1493500,12:48:32
14945,100,1494500,12:48:32
14955,100,1495500,12:48:32
14965,100,1496500,12:48:32
14965,100,1496500,12:48:32
14965,100,1496500,12:48:31
14965,100,1496500,12:48:31
14960,200,2992000,12:48:31
14955,100,1495500,12:48:31
14950,100,1495000,12:48:31
14945,300,4483500,12:48:31
14940,200,2988000,12:48:31
14940,100,1494000,12:48:31
14930,100,1493000,12:48:31
14940,100,1494000,12:48:31
14935,100,1493500,12:48:31
14935,100,1493500,12:48:31
14925,100,1492500,12:48:31
14935,100,1493500,12:48:31
14935,400,5974000,12:48:31
14930,100,1493000,12:48:31
14920,100,1492000,12:48:31
14935,100,1493500,12:48:31
14940,100,1494000,12:48:31
14940,100,1494000,12:48:31
14955,200,2991000,12:48:31
14950,300,4485000,12:48:31
14930,100,1493000,12:48:31
14945,100,1494500,12:48:30
14935,200,2987000,12:48:30
14930,200,2986000,12:48:30
14930,100,1493000,12:48:30
14905,400,5962000,12:48:30
14910,400,5964000,12:48:30
14915,100,1491500,12:48:30
14920,600,8952000,12:48:30
14925,100,1492500,12:48:30
14925,300,4477500,12:48:30
14930,100,1493000,12:48:30
14930,200,2986000,12:48:30
14935,100,1493500,12:48:30
14935,100,1493500,12:48:30
14930,600,8958000,12:48:30
14935,100,1493500,12:48:30
14945,100,1494500,12:48:30
14935,300,4480500,12:48:30
14960,100,1496000,12:48:30
14940,100,1494000,12:48:30
14945,200,2989000,12:48:30
14950,3300,49335000,12:48:30
14955,200,2991000,12:48:30
14960,300,4488000,12:48:30
14965,200,2993000,12:48:30
14970,100,1497000,12:48:30
14980,200,2996000,12:48:30
14980,100,1498000,12:48:30
14975,100,1497500,12:48:30
14970,100,1497000,12:48:29
14960,100,1496000,12:48:29
14960,100,1496000,12:48:29
14975,100,1497500,12:48:28
14980,100,1498000,12:48:28
14985,100,1498500,12:48:28
14985,100,1498500,12:48:28
15000,400,6000000,12:48:28
14995,100,1499500,12:48:28
14985,100,1498500,12:48:28
14995,100,1499500,12:48:28
14985,100,1498500,12:48:28
14990,100,1499000,12:48:28
14980,100,1498000,12:48:28
14990,300,4497000,12:48:28
14980,200,2996000,12:48:28
14980,100,1498000,12:48:28
14970,100,1497000,12:48:28
14960,100,1496000,12:48:27
14970,100,1497000,12:48:27
14975,100,1497500,12:48:27
14960,100,1496000,12:48:27
14965,100,1496500,12:48:27
14975,100,1497500,12:48:27
14960,200,2992000,12:48:27
14970,100,1497000,12:48:27
14970,100,1497000,12:48:26
14975,100,1497500,12:48:26
14965,100,1496500,12:48:26
14980,100,1498000,12:48:26
14975,100,1497500,12:48:26
14970,100,1497000,12:48:26
14975,100,1497500,12:48:26
14965,100,1496500,12:48:25
14975,100,1497500,12:48:25
14965,100,1496500,12:48:25
14985,100,1498500,12:48:25
14970,200,2994000,12:48:25
14990,400,5996000,12:48:25
14985,400,5994000,12:48:25
14980,100,1498000,12:48:25
14975,200,2995000,12:48:25
14970,200,2994000,12:48:25
14955,100,1495500,12:48:25
14960,200,2992000,12:48:25
14980,100,1498000,12:48:25
14960,100,1496000,12:48:25
14965,100,1496500,12:48:25
14975,100,1497500,12:48:25
14975,100,1497500,12:48:25
14960,100,1496000,12:48:25
14975,100,1497500,12:48:25
14970,100,1497000,12:48:24
14970,100,1497000,12:48:24
14960,100,1496000,12:48:24
14955,100,1495500,12:48:24
14975,100,1497500,12:48:24
14975,100,1497500,12:48:24
14960,100,1496000,12:48:24
14960,100,1496000,12:48:24
14975,100,1497500,12:48:24
14950,600,8970000,12:48:24
14955,100,1495500,12:48:24
14960,100,1496000,12:48:24
14965,300,4489500,12:48:24
14985,100,1498500,12:48:24
14970,100,1497000,12:48:24
14980,200,2996000,12:48:24
14960,100,1496000,12:48:23
14965,100,1496500,12:48:23
14980,100,1498000,12:48:23
14965,100,1496500,12:48:23
14970,300,4491000,12:48:23
14980,700,10486000,12:48:23
15000,100,1500000,12:48:23
14980,100,1498000,12:48:23
14985,900,13486500,12:48:23
14985,100,1498500,12:48:23
14990,400,5996000,12:48:23
14990,300,4497000,12:48:23
14995,1000,14995000,12:48:23
15000,1600,24000000,12:48:23
15000,6100,91500000,12:48:23
15005,100,1500500,12:48:23
15020,100,1502000,12:48:23
15020,100,1502000,12:48:23
15005,100,1500500,12:48:23
15005,600,9003000,12:48:23
15010,400,6004000,12:48:23
15015,700,10510500,12:48:23
15020,200,3004000,12:48:23
15025,400,6010000,12:48:23
15030,100,1503000,12:48:22
15035,100,1503500,12:48:22
15040,400,6016000,12:48:22
15045,100,1504500,12:48:22
15040,100,1504000,12:48:22
15045,100,1504500,12:48:22
15050,800,12040000,12:48:22
15055,100,1505500,12:48:22
15060,300,4518000,12:48:22
15065,200,3013000,12:48:22
15080,400,6032000,12:48:22
15085,300,4525500,12:48:22
15090,200,3018000,12:48:22
15095,400,6038000,12:48:22
15110,100,1511000,12:48:22
15100,100,1510000,12:48:21
15115,100,1511500,12:48:20
15130,100,1513000,12:48:19
15115,100,1511500,12:48:19
15130,100,1513000,12:48:19
15120,200,3024000,12:48:19
15135,100,1513500,12:48:18
15120,100,1512000,12:48:18
15135,200,3027000,12:48:18
15135,100,1513500,12:48:18
15135,100,1513500,12:48:18
15135,100,1513500,12:48:17
15120,100,1512000,12:48:17
15115,100,1511500,12:48:17
15095,400,6038000,12:48:17
15100,200,3020000,12:48:17
15110,200,3022000,12:48:17
15115,100,1511500,12:48:17
15135,200,3027000,12:48:17
15125,100,1512500,12:48:17
15120,100,1512000,12:48:17
15125,100,1512500,12:48:17
15125,100,1512500,12:48:17
15130,200,3026000,12:48:16
15145,100,1514500,12:48:16
15140,100,1514000,12:48:16
15135,200,3027000,12:48:16
15130,100,1513000,12:48:16
15130,100,1513000,12:48:16
15125,100,1512500,12:48:16
15120,100,1512000,12:48:16
15115,100,1511500,12:48:16
15115,100,1511500,12:48:16
15125,100,1512500,12:48:16
15120,100,1512000,12:48:15
15115,100,1511500,12:48:15
15125,100,1512500,12:48:15
15120,100,1512000,12:48:15
15115,100,1511500,12:48:15
15105,200,3021000,12:48:15
15100,1900,28690000,12:48:15
15085,100,1508500,12:48:15
15085,100,1508500,12:48:15
15100,100,1510000,12:48:14
15090,100,1509000,12:48:14
15100,100,1510000,12:48:14
15100,200,3020000,12:48:14
15100,100,1510000,12:48:14
15080,100,1508000,12:48:14
15100,100,1510000,12:48:13
15100,100,1510000,12:48:13
15100,3800,57380000,12:48:13
15095,500,7547500,12:48:13
15090,400,6036000,12:48:13
15085,300,4525500,12:48:13
15085,100,1508500,12:48:13
15080,100,1508000,12:48:13
15070,100,1507000,12:48:12
15060,100,1506000,12:48:12
15050,100,1505000,12:48:12
15050,100,1505000,12:48:12
15045,200,3009000,12:48:12
15040,100,1504000,12:48:12
15040,100,1504000,12:48:12
15040,100,1504000,12:48:12
15025,100,1502500,12:48:12
15045,100,1504500,12:48:12
15035,200,3007000,12:48:11
15015,100,1501500,12:48:11
15035,100,1503500,12:48:11
15030,100,1503000,12:48:11
15030,100,1503000,12:48:11
15030,200,3006000,12:48:11
15015,100,1501500,12:48:11
15015,100,1501500,12:48:10
15015,100,1501500,12:48:10
15015,100,1501500,12:48:10
15015,100,1501500,12:48:10
15020,800,12016000,12:48:10
15020,100,1502000,12:48:10
15025,300,4507500,12:48:10
15025,100,1502500,12:48:10
15030,100,1503000,12:48:10
15035,100,1503500,12:48:10
15050,100,1505000,12:48:09
15030,200,3006000,12:48:09
15040,700,10528000,12:48:09
15045,100,1504500,12:48:09
15050,1200,18060000,12:48:09
15055,400,6022000,12:48:09
15060,400,6024000,12:48:09
15065,200,3013000,12:48:09
15070,300,4521000,12:48:09
15075,300,4522500,12:48:09
15080,400,6032000,12:48:09
15090,100,1509000,12:48:09
15100,200,3020000,12:48:09
15090,100,1509000,12:48:09
15090,100,1509000,12:48:09
15095,200,3019000,12:48:09
