値段,株数,金額,時刻
16450,200,3290000,10:44:07
16455,500,8227500,10:44:07
16460,200,3292000,10:44:07
16460,100,1646000,10:44:07
16460,100,1646000,10:44:00
16460,100,1646000,10:44:00
16460,100,1646000,10:44:00
16455,100,1645500,10:43:57
16455,100,1645500,10:43:57
16455,100,1645500,10:43:57
16450,500,8225000,10:43:57
16455,200,3291000,10:43:57
16460,200,3292000,10:43:55
16465,100,1646500,10:43:53
16465,100,1646500,10:43:53
16470,200,3294000,10:43:53
16470,200,3294000,10:43:53
16465,100,1646500,10:43:52
16465,100,1646500,10:43:50
16470,100,1647000,10:43:50
16470,100,1647000,10:43:50
16470,100,1647000,10:43:50
16470,200,3294000,10:43:50
16470,100,1647000,10:43:47
16470,100,1647000,10:43:45
16470,200,3294000,10:43:44
16485,100,1648500,10:43:36
16485,400,6594000,10:43:36
16480,100,1648000,10:43:36
16475,200,3295000,10:43:36
16475,200,3295000,10:43:36
16475,100,1647500,10:43:36
16470,100,1647000,10:43:33
16470,100,1647000,10:43:33
16475,100,1647500,10:43:32
16475,100,1647500,10:43:32
16475,200,3295000,10:43:32
16470,200,3294000,10:43:32
16475,400,6590000,10:43:32
16480,500,8240000,10:43:32
16485,100,1648500,10:43:28
16485,400,6594000,10:43:28
16490,200,3298000,10:43:28
16490,200,3298000,10:43:14
16490,400,6596000,10:43:14
16495,300,4948500,10:43:05
16495,100,1649500,10:43:05
16495,100,1649500,10:43:05
16500,700,11550000,10:43:05
16505,200,3301000,10:43:05
16510,100,1651000,10:43:04
16515,100,1651500,10:42:49
16505,100,1650500,10:42:47
16510,100,1651000,10:42:46
16510,300,4953000,10:42:44
16510,500,8255000,10:42:44
16515,100,1651500,10:42:42
16515,200,3303000,10:42:42
16520,100,1652000,10:42:42
16525,100,1652500,10:42:41
16525,100,1652500,10:42:41
16525,400,6610000,10:42:41
16520,200,3304000,10:42:39
16520,100,1652000,10:42:36
16520,200,3304000,10:42:36
16520,100,1652000,10:42:30
16520,600,9912000,10:42:30
16515,100,1651500,10:42:30
16515,100,1651500,10:42:29
16520,300,4956000,10:42:27
16525,600,9915000,10:42:25
16525,100,1652500,10:42:25
16515,200,3303000,10:42:24
16520,400,6608000,10:42:24
16520,1200,19824000,10:42:20
16515,100,1651500,10:42:20
16510,100,1651000,10:42:17
16510,100,1651000,10:42:13
16515,100,1651500,10:42:12
16510,300,4953000,10:42:12
16505,1700,28058500,10:42:12
16500,100,1650000,10:41:57
16500,100,1650000,10:41:55
16495,100,1649500,10:41:55
16490,100,1649000,10:41:52
16490,1400,23086000,10:41:52
16490,100,1649000,10:41:52
16495,300,4948500,10:41:51
16495,100,1649500,10:41:51
16500,400,6600000,10:41:49
16500,200,3300000,10:41:49
16505,100,1650500,10:41:46
16505,100,1650500,10:41:45
16505,300,4951500,10:41:44
16510,100,1651000,10:41:39
16515,400,6606000,10:41:39
16510,100,1651000,10:41:31
16510,100,1651000,10:41:29
16505,300,4951500,10:41:26
16510,100,1651000,10:41:26
16510,100,1651000,10:41:25
16520,100,1652000,10:41:20
16520,100,1652000,10:41:20
16525,100,1652500,10:41:20
16520,100,1652000,10:41:20
16500,100,1650000,10:41:13
16495,100,1649500,10:41:12
16495,100,1649500,10:41:12
16495,100,1649500,10:41:09
16490,300,4947000,10:41:07
16495,100,1649500,10:41:07
16495,100,1649500,10:41:04
16500,100,1650000,10:41:04
16495,100,1649500,10:41:03
16500,100,1650000,10:41:03
16505,100,1650500,10:41:03
16510,100,1651000,10:41:01
16510,100,1651000,10:40:54
16510,300,4953000,10:40:54
16515,100,1651500,10:40:54
16510,100,1651000,10:40:51
16515,100,1651500,10:40:50
16510,100,1651000,10:40:50
16510,200,3302000,10:40:50
16520,100,1652000,10:40:50
16490,100,1649000,10:40:50
16495,100,1649500,10:40:50
16525,200,3305000,10:40:50
16520,1700,28084000,10:40:50
16515,1100,18166500,10:40:50
16510,900,14859000,10:40:50
16505,300,4951500,10:40:50
16500,1300,21450000,10:40:50
16495,500,8247500,10:40:50
16490,300,4947000,10:40:46
16495,100,1649500,10:40:36
16490,100,1649000,10:40:35
16485,100,1648500,10:40:26
16490,100,1649000,10:40:25
16485,100,1648500,10:40:21
16490,100,1649000,10:40:21
16485,100,1648500,10:40:19
16485,100,1648500,10:40:14
16485,100,1648500,10:40:14
16485,200,3297000,10:40:14
16485,200,3297000,10:40:14
16490,100,1649000,10:40:11
16490,100,1649000,10:40:09
16495,100,1649500,10:40:07
16500,100,1650000,10:40:06
16500,100,1650000,10:40:06
16500,100,1650000,10:40:05
16495,200,3299000,10:40:03
16495,100,1649500,10:40:03
16490,200,3298000,10:40:02
16490,200,3298000,10:40:02
16485,100,1648500,10:39:58
16490,300,4947000,10:39:52
16485,100,1648500,10:39:52
16490,100,1649000,10:39:45
16490,100,1649000,10:39:44
16490,100,1649000,10:39:42
16490,100,1649000,10:39:40
16495,100,1649500,10:39:36
16495,100,1649500,10:39:36
16500,100,1650000,10:39:33
16495,100,1649500,10:39:30
16490,100,1649000,10:39:20
16495,100,1649500,10:39:20
16500,100,1650000,10:39:19
16485,100,1648500,10:39:17
16485,400,6594000,10:39:14
16490,1200,19788000,10:39:14
16495,100,1649500,10:39:12
16500,100,1650000,10:39:11
16500,100,1650000,10:39:11
16500,100,1650000,10:39:11
16495,100,1649500,10:39:11
16505,100,1650500,10:39:11
16500,300,4950000,10:39:11
16500,100,1650000,10:39:11
16495,300,4948500,10:39:11
16500,100,1650000,10:39:11
16500,100,1650000,10:39:11
16505,400,6602000,10:39:11
16520,100,1652000,10:39:11
16515,900,14863500,10:39:11
16510,200,3302000,10:39:11
16510,100,1651000,10:39:10
16510,100,1651000,10:39:10
16510,100,1651000,10:39:10
16510,100,1651000,10:39:10
16510,100,1651000,10:39:10
16510,300,4953000,10:39:10
16510,800,13208000,10:39:10
16500,10500,173250000,10:39:10
16500,1900,31350000,10:39:10
16495,700,11546500,10:39:10
16490,100,1649000,10:39:06
16490,200,3298000,10:39:04
16490,100,1649000,10:39:04
16490,100,1649000,10:39:01
16490,100,1649000,10:39:01
16490,200,3298000,10:39:01
16495,100,1649500,10:38:58
16490,100,1649000,10:38:58
16490,700,11543000,10:38:58
16490,100,1649000,10:38:58
16490,100,1649000,10:38:58
16490,100,1649000,10:38:57
16490,100,1649000,10:38:57
16490,100,1649000,10:38:57
16490,100,1649000,10:38:55
16490,400,6596000,10:38:55
16485,100,1648500,10:38:52
16485,100,1648500,10:38:51
16480,100,1648000,10:38:51
16480,100,1648000,10:38:51
16480,100,1648000,10:38:51
16480,100,1648000,10:38:49
16475,100,1647500,10:38:49
16475,100,1647500,10:38:49
16480,100,1648000,10:38:49
16475,100,1647500,10:38:49
16475,100,1647500,10:38:49
16475,100,1647500,10:38:36
16475,100,1647500,10:38:35
16475,200,3295000,10:38:33
16475,100,1647500,10:38:33
16475,200,3295000,10:38:22
16480,200,3296000,10:38:22
16485,100,1648500,10:38:21
16485,200,3297000,10:38:21
16485,100,1648500,10:38:21
16485,100,1648500,10:38:17
16490,100,1649000,10:38:14
16490,100,1649000,10:38:14
16495,100,1649500,10:38:13
16490,100,1649000,10:38:13
16495,100,1649500,10:38:12
16490,100,1649000,10:38:11
16490,100,1649000,10:38:10
16490,100,1649000,10:38:10
16490,100,1649000,10:38:10
16490,900,14841000,10:38:10
16500,500,8250000,10:38:10
16495,200,3299000,10:38:10
16495,300,4948500,10:38:09
16495,100,1649500,10:38:09
16495,400,6598000,10:38:09
16495,700,11546500,10:38:09
16490,1800,29682000,10:38:09
16485,1400,23079000,10:38:09
16480,100,1648000,10:38:08
16480,400,6592000,10:38:08
16480,1600,26368000,10:38:08
16480,800,13184000,10:38:08
16475,900,14827500,10:38:08
16470,500,8235000,10:38:08
16465,100,1646500,10:38:08
16460,200,3292000,10:38:08
16465,100,1646500,10:38:06
16470,100,1647000,10:38:06
16465,300,4939500,10:38:05
16470,100,1647000,10:38:04
16465,300,4939500,10:38:04
16460,500,8230000,10:38:04
16450,200,3290000,10:38:00
16450,100,1645000,10:38:00
16450,800,13160000,10:38:00
16445,100,1644500,10:37:59
16435,100,1643500,10:37:52
16435,100,1643500,10:37:51
16435,100,1643500,10:37:51
16440,100,1644000,10:37:50
16440,100,1644000,10:37:49
16435,100,1643500,10:37:49
16435,100,1643500,10:37:45
16435,100,1643500,10:37:43
16435,100,1643500,10:37:42
16440,300,4932000,10:37:40
16445,700,11511500,10:37:40
16450,100,1645000,10:37:35
16450,100,1645000,10:37:34
16450,200,3290000,10:37:24
16450,200,3290000,10:37:13
16450,100,1645000,10:37:05
16450,100,1645000,10:37:04
16450,100,1645000,10:37:03
16455,100,1645500,10:37:03
16460,100,1646000,10:37:01
16460,100,1646000,10:36:59
16455,400,6582000,10:36:58
16450,100,1645000,10:36:58
16450,500,8225000,10:36:58
16455,100,1645500,10:36:53
16460,100,1646000,10:36:53
16460,100,1646000,10:36:48
16465,100,1646500,10:36:47
16465,100,1646500,10:36:47
16475,100,1647500,10:36:42
16475,100,1647500,10:36:41
16470,400,6588000,10:36:41
16460,100,1646000,10:36:37
16465,100,1646500,10:36:34
16475,400,6590000,10:36:30
16470,200,3294000,10:36:30
16465,100,1646500,10:36:30
16460,100,1646000,10:36:29
16455,100,1645500,10:36:29
16450,200,3290000,10:36:27
16445,300,4933500,10:36:26
16430,100,1643000,10:36:24
16435,300,4930500,10:36:23
16435,300,4930500,10:36:23
16435,200,3287000,10:36:23
16440,300,4932000,10:36:23
16445,100,1644500,10:36:17
16445,200,3289000,10:36:17
16445,200,3289000,10:36:17
16440,100,1644000,10:36:10
16440,400,6576000,10:36:04
16435,1100,18078500,10:36:04
16440,100,1644000,10:36:00
16435,100,1643500,10:35:56
16435,100,1643500,10:35:49
16440,100,1644000,10:35:48
16440,100,1644000,10:35:45
16440,100,1644000,10:35:45
16440,100,1644000,10:35:45
16435,100,1643500,10:35:42
16435,100,1643500,10:35:41
16435,100,1643500,10:35:40
16435,100,1643500,10:35:39
16440,200,3288000,10:35:38
16435,100,1643500,10:35:36
16435,400,6574000,10:35:36
16425,200,3285000,10:35:35
16430,200,3286000,10:35:35
16435,200,3287000,10:35:35
16440,400,6576000,10:35:35
16440,100,1644000,10:35:35
16445,200,3289000,10:35:34
16440,100,1644000,10:35:34
16440,100,1644000,10:35:33
16450,100,1645000,10:35:30
16445,100,1644500,10:35:30
16445,200,3289000,10:35:30
16455,100,1645500,10:35:29
16455,100,1645500,10:35:27
16455,200,3291000,10:35:26
16460,100,1646000,10:35:19
16460,100,1646000,10:35:19
16465,200,3293000,10:35:19
16465,100,1646500,10:35:19
16460,100,1646000,10:35:18
16455,100,1645500,10:35:17
16460,100,1646000,10:35:15
16460,100,1646000,10:35:13
16460,100,1646000,10:35:13
16455,100,1645500,10:35:13
16460,100,1646000,10:35:13
16465,100,1646500,10:35:11
16460,100,1646000,10:35:11
16465,400,6586000,10:35:11
16465,100,1646500,10:35:11
16460,100,1646000,10:35:11
16460,100,1646000,10:35:10
16460,400,6584000,10:35:10
16460,100,1646000,10:35:10
16460,100,1646000,10:35:07
16475,100,1647500,10:34:57
16470,300,4941000,10:34:57
16475,100,1647500,10:34:56
16480,100,1648000,10:34:53
16485,100,1648500,10:34:45
16485,100,1648500,10:34:45
16485,400,6594000,10:34:45
16485,200,3297000,10:34:45
16480,1100,18128000,10:34:45
16480,100,1648000,10:34:45
16475,1200,19770000,10:34:41
16470,900,14823000,10:34:41
16470,200,3294000,10:34:40
16465,300,4939500,10:34:40
16460,400,6584000,10:34:40
16455,100,1645500,10:34:38
16450,200,3290000,10:34:38
16445,100,1644500,10:34:35
16435,100,1643500,10:34:33
16435,200,3287000,10:34:33
16440,100,1644000,10:34:33
16440,100,1644000,10:34:25
16435,100,1643500,10:34:23
16435,400,6574000,10:34:22
16440,300,4932000,10:34:16
16445,100,1644500,10:34:11
16440,400,6576000,10:34:08
16445,200,3289000,10:34:05
16450,100,1645000,10:34:04
16450,1800,29610000,10:34:03
16445,100,1644500,10:34:03
16445,100,1644500,10:34:03
16445,100,1644500,10:34:03
16445,100,1644500,10:34:03
16445,100,1644500,10:34:03
16445,100,1644500,10:33:56
16445,100,1644500,10:33:56
16445,100,1644500,10:33:52
16445,100,1644500,10:33:51
16445,100,1644500,10:33:50
16450,100,1645000,10:33:47
16450,100,1645000,10:33:43
16445,400,6578000,10:33:43
16440,900,14796000,10:33:39
16435,100,1643500,10:33:39
16435,100,1643500,10:33:38
16430,100,1643000,10:33:38
16430,300,4929000,10:33:37
16420,500,8210000,10:33:37
16415,100,1641500,10:33:37
16415,100,1641500,10:33:36
16415,100,1641500,10:33:36
16415,200,3283000,10:33:36
16415,100,1641500,10:33:34
16405,100,1640500,10:33:23
16395,100,1639500,10:33:22
16400,100,1640000,10:33:22
16400,400,6560000,10:33:20
16400,100,1640000,10:33:20
16405,100,1640500,10:33:17
16410,100,1641000,10:33:16
16410,100,1641000,10:33:14
16415,100,1641500,10:33:13
16420,100,1642000,10:33:12
16430,100,1643000,10:33:11
16420,100,1642000,10:33:10
16420,100,1642000,10:33:10
16435,100,1643500,10:33:07
16435,100,1643500,10:33:07
16440,100,1644000,10:33:06
16435,100,1643500,10:33:06
16435,100,1643500,10:33:06
16435,200,3287000,10:33:06
16430,1400,23002000,10:33:06
16425,500,8212500,10:33:06
16420,200,3284000,10:33:06
16420,200,3284000,10:33:06
16420,100,1642000,10:33:05
16415,100,1641500,10:33:05
16415,200,3283000,10:33:05
16410,100,1641000,10:33:05
16410,200,3282000,10:33:05
16405,300,4921500,10:33:05
16400,1200,19680000,10:33:05
16400,200,3280000,10:33:05
16395,300,4918500,10:33:05
16390,100,1639000,10:33:02
16390,100,1639000,10:32:58
16385,100,1638500,10:32:53
16385,100,1638500,10:32:53
16390,100,1639000,10:32:52
16390,100,1639000,10:32:48
16390,100,1639000,10:32:48
16385,200,3277000,10:32:44
16395,100,1639500,10:32:43
16395,200,3279000,10:32:43
16395,100,1639500,10:32:31
16400,100,1640000,10:32:31
16395,100,1639500,10:32:30
16400,200,3280000,10:32:30
16390,400,6556000,10:32:30
16390,100,1639000,10:32:30
16385,200,3277000,10:32:27
16385,200,3277000,10:32:21
16380,100,1638000,10:32:21
16380,200,3276000,10:32:21
16380,800,13104000,10:32:17
16380,100,1638000,10:32:13
16375,100,1637500,10:32:12
16375,100,1637500,10:32:11
16370,700,11459000,10:32:11
16360,100,1636000,10:32:11
16365,100,1636500,10:32:11
16365,1000,16365000,10:32:10
16365,300,4909500,10:32:09
16360,100,1636000,10:32:09
16360,200,3272000,10:32:08
16360,300,4908000,10:32:07
16360,100,1636000,10:32:05
16355,100,1635500,10:32:05
16355,100,1635500,10:32:05
16355,100,1635500,10:32:05
16350,100,1635000,10:31:56
16350,300,4905000,10:31:55
16355,500,8177500,10:31:55
16355,200,3271000,10:31:50
16355,500,8177500,10:31:47
16350,100,1635000,10:31:44
16355,100,1635500,10:31:44
16345,300,4903500,10:31:38
16355,100,1635500,10:31:37
16350,100,1635000,10:31:32
16355,100,1635500,10:31:31
16360,100,1636000,10:31:31
16355,100,1635500,10:31:30
16350,200,3270000,10:31:27
16350,200,3270000,10:31:27
16350,100,1635000,10:31:24
16345,100,1634500,10:31:22
16350,500,8175000,10:31:21
16345,700,11441500,10:31:21
16340,900,14706000,10:31:21
16335,300,4900500,10:31:21
16335,200,3267000,10:31:21
16340,100,1634000,10:31:20
16335,100,1633500,10:31:16
16335,100,1633500,10:31:14
16340,400,6536000,10:31:14
16335,100,1633500,10:31:14
16335,100,1633500,10:31:13
16330,100,1633000,10:31:13
16330,100,1633000,10:31:12
16330,100,1633000,10:31:10
16335,600,9801000,10:31:10
16345,100,1634500,10:31:09
16350,200,3270000,10:31:06
16340,200,3268000,10:31:03
16350,400,6540000,10:30:49
16350,200,3270000,10:30:49
16345,100,1634500,10:30:49
16340,100,1634000,10:30:41
16345,400,6538000,10:30:41
16355,100,1635500,10:30:33
16365,200,3273000,10:30:33
16360,700,11452000,10:30:33
16355,500,8177500,10:30:33
16350,400,6540000,10:30:33
16345,100,1634500,10:30:31
16345,100,1634500,10:30:31
16335,100,1633500,10:30:23
16330,100,1633000,10:30:18
16335,500,8167500,10:30:18
16340,500,8170000,10:30:18
16345,100,1634500,10:30:17
16340,100,1634000,10:30:15
16350,100,1635000,10:30:12
16360,100,1636000,10:30:07
16360,100,1636000,10:30:00
16365,300,4909500,10:29:57
16360,300,4908000,10:29:57
16355,100,1635500,10:29:54
16355,100,1635500,10:29:50
16355,100,1635500,10:29:50
16350,500,8175000,10:29:45
16345,100,1634500,10:29:45
16350,200,3270000,10:29:39
16350,100,1635000,10:29:39
16345,100,1634500,10:29:39
16345,100,1634500,10:29:39
16350,100,1635000,10:29:31
16355,100,1635500,10:29:21
16355,100,1635500,10:29:21
16355,300,4906500,10:29:20
16345,100,1634500,10:29:15
16345,100,1634500,10:29:12
16345,100,1634500,10:29:12
16350,100,1635000,10:29:11
16355,600,9813000,10:29:03
16360,100,1636000,10:28:47
16360,100,1636000,10:28:40
16355,100,1635500,10:28:39
16355,100,1635500,10:28:38
16350,200,3270000,10:28:34
16345,100,1634500,10:28:29
16335,100,1633500,10:28:18
16335,100,1633500,10:28:12
16330,100,1633000,10:28:08
16330,100,1633000,10:28:08
16330,100,1633000,10:28:06
16335,300,4900500,10:28:03
16335,100,1633500,10:28:03
16340,100,1634000,10:28:01
16345,100,1634500,10:27:57
16345,100,1634500,10:27:57
16350,1200,19620000,10:27:55
16355,400,6542000,10:27:48
16360,100,1636000,10:27:48
16360,100,1636000,10:27:45
16360,100,1636000,10:27:34
16365,100,1636500,10:27:34
16365,200,3273000,10:27:33
16365,300,4909500,10:27:30
16360,100,1636000,10:27:30
16360,100,1636000,10:27:26
16355,100,1635500,10:27:25
16355,200,3271000,10:27:21
16345,500,8172500,10:27:20
16350,100,1635000,10:27:20
16355,100,1635500,10:27:19
16350,800,13080000,10:27:19
16350,200,3270000,10:27:19
16345,300,4903500,10:27:19
16345,100,1634500,10:27:11
16335,100,1633500,10:27:08
16340,600,9804000,10:27:05
16340,100,1634000,10:27:04
16340,200,3268000,10:27:04
16340,400,6536000,10:26:59
16345,100,1634500,10:26:59
16340,100,1634000,10:26:50
16345,100,1634500,10:26:50
16345,100,1634500,10:26:46
16345,100,1634500,10:26:45
16345,200,3269000,10:26:35
16340,100,1634000,10:26:30
16330,300,4899000,10:26:25
16335,800,13068000,10:26:25
16340,400,6536000,10:26:25
16340,100,1634000,10:26:23
16340,700,11438000,10:26:23
16335,100,1633500,10:26:23
16340,100,1634000,10:26:20
16340,100,1634000,10:26:19
16340,100,1634000,10:26:12
16340,200,3268000,10:26:09
16340,200,3268000,10:26:09
16335,100,1633500,10:26:09
16330,200,3266000,10:26:09
16325,1000,16325000,10:26:09
16330,300,4899000,10:26:09
16335,700,11434500,10:26:09
16335,100,1633500,10:26:04
16335,100,1633500,10:26:04
16335,900,14701500,10:26:04
16335,100,1633500,10:26:04
16335,100,1633500,10:26:04
16345,100,1634500,10:26:02
16340,100,1634000,10:26:00
16340,100,1634000,10:25:54
16345,200,3269000,10:25:54
16350,100,1635000,10:25:54
16355,100,1635500,10:25:52
16355,100,1635500,10:25:52
16355,100,1635500,10:25:51
16355,100,1635500,10:25:51
16350,100,1635000,10:25:50
16355,300,4906500,10:25:40
16355,100,1635500,10:25:39
16350,100,1635000,10:25:38
16345,100,1634500,10:25:38
16345,100,1634500,10:25:35
16340,100,1634000,10:25:32
16335,300,4900500,10:25:32
16330,200,3266000,10:25:30
16325,100,1632500,10:25:30
16325,100,1632500,10:25:30
16320,100,1632000,10:25:28
16320,100,1632000,10:25:24
16320,100,1632000,10:25:22
16320,100,1632000,10:25:22
16320,100,1632000,10:25:21
16325,400,6530000,10:25:15
16330,500,8165000,10:25:13
16335,100,1633500,10:25:10
16335,100,1633500,10:25:10
16335,100,1633500,10:25:10
16335,200,3267000,10:25:09
16340,200,3268000,10:25:08
16340,100,1634000,10:25:07
16340,100,1634000,10:25:05
16340,100,1634000,10:24:59
16340,100,1634000,10:24:58
16340,200,3268000,10:24:58
16340,100,1634000,10:24:58
16340,100,1634000,10:24:52
16340,100,1634000,10:24:51
16340,100,1634000,10:24:51
16340,100,1634000,10:24:45
16340,100,1634000,10:24:45
16340,200,3268000,10:24:45
16340,200,3268000,10:24:42
16340,100,1634000,10:24:42
16340,100,1634000,10:24:42
16340,100,1634000,10:24:41
16340,100,1634000,10:24:31
16345,200,3269000,10:24:27
16340,100,1634000,10:24:23
16345,100,1634500,10:24:22
16345,100,1634500,10:24:20
16340,200,3268000,10:24:20
16335,100,1633500,10:24:16
16335,100,1633500,10:24:15
16340,300,4902000,10:24:15
16335,1000,16335000,10:24:15
16330,900,14697000,10:24:15
16325,300,4897500,10:24:15
16325,100,1632500,10:24:13
16325,200,3265000,10:24:13
16325,100,1632500,10:24:13
16325,100,1632500,10:24:13
16325,300,4897500,10:24:07
16325,100,1632500,10:24:03
16325,100,1632500,10:24:03
16325,100,1632500,10:24:00
16325,100,1632500,10:24:00
16325,100,1632500,10:24:00
16325,800,13060000,10:23:58
16330,200,3266000,10:23:58
16330,100,1633000,10:23:58
16335,100,1633500,10:23:57
16335,100,1633500,10:23:56
16340,200,3268000,10:23:52
16335,400,6534000,10:23:49
16340,500,8170000,10:23:49
16340,200,3268000,10:23:45
16340,100,1634000,10:23:45
16345,200,3269000,10:23:42
16350,3300,53955000,10:23:42
16350,100,1635000,10:23:42
16350,100,1635000,10:23:42
16350,100,1635000,10:23:41
16350,100,1635000,10:23:41
16350,100,1635000,10:23:41
16355,100,1635500,10:23:41
16355,100,1635500,10:23:41
16360,1100,17996000,10:23:40
16360,100,1636000,10:23:39
16365,600,9819000,10:23:37
16370,1300,21281000,10:23:37
16375,300,4912500,10:23:36
16380,100,1638000,10:23:33
16380,100,1638000,10:23:33
16380,100,1638000,10:23:33
16380,100,1638000,10:23:31
16380,200,3276000,10:23:25
16385,100,1638500,10:23:24
16385,100,1638500,10:23:17
16385,100,1638500,10:23:14
16380,100,1638000,10:23:11
16375,400,6550000,10:23:10
16380,500,8190000,10:23:10
16385,100,1638500,10:23:08
16385,100,1638500,10:23:08
16385,200,3277000,10:23:08
16385,200,3277000,10:23:08
16390,100,1639000,10:23:06
16390,300,4917000,10:22:54
16395,100,1639500,10:22:54
16400,400,6560000,10:22:53
16405,100,1640500,10:22:50
16385,100,1638500,10:22:39
16385,100,1638500,10:22:39
16385,200,3277000,10:22:38
16385,500,8192500,10:22:33
16390,500,8195000,10:22:33
16395,100,1639500,10:22:31
16400,100,1640000,10:22:26
16405,100,1640500,10:22:22
16400,100,1640000,10:22:22
16395,100,1639500,10:22:20
16390,200,3278000,10:22:16
16390,200,3278000,10:22:11
16395,200,3279000,10:22:10
16400,300,4920000,10:22:08
16400,100,1640000,10:22:08
16400,100,1640000,10:22:05
16405,200,3281000,10:22:05
16410,100,1641000,10:22:03
16410,400,6564000,10:22:03
16415,1100,18056500,10:22:03
16420,200,3284000,10:22:03
16420,100,1642000,10:22:03
16415,100,1641500,10:22:03
16420,700,11494000,10:22:03
16425,400,6570000,10:22:03
16425,100,1642500,10:21:58
16425,100,1642500,10:21:55
16425,100,1642500,10:21:55
16420,100,1642000,10:21:51
16420,100,1642000,10:21:48
16420,100,1642000,10:21:48
16415,100,1641500,10:21:44
16415,400,6566000,10:21:44
16410,100,1641000,10:21:44
16405,100,1640500,10:21:43
16410,100,1641000,10:21:43
16410,100,1641000,10:21:36
16410,100,1641000,10:21:32
16405,100,1640500,10:21:32
16400,100,1640000,10:21:31
16405,600,9843000,10:21:30
16405,200,3281000,10:21:30
16400,100,1640000,10:21:30
16400,100,1640000,10:21:30
16410,100,1641000,10:21:28
16410,100,1641000,10:21:25
16415,200,3283000,10:21:25
16410,600,9846000,10:21:25
16405,800,13124000,10:21:25
16400,900,14760000,10:21:25
16395,500,8197500,10:21:25
16390,600,9834000,10:21:20
16390,100,1639000,10:21:20
16385,100,1638500,10:21:20
16385,200,3277000,10:21:20
16385,200,3277000,10:21:20
16390,100,1639000,10:21:20
16390,500,8195000,10:21:20
16390,100,1639000,10:21:19
16395,100,1639500,10:21:19
16390,100,1639000,10:21:17
16385,200,3277000,10:21:14
16385,100,1638500,10:21:13
16385,100,1638500,10:21:13
16390,200,3278000,10:21:09
16390,200,3278000,10:21:02
16385,100,1638500,10:21:02
16385,100,1638500,10:21:01
16385,100,1638500,10:20:58
16380,200,3276000,10:20:57
16375,100,1637500,10:20:56
16375,100,1637500,10:20:54
16375,100,1637500,10:20:51
16380,100,1638000,10:20:51
16365,900,14728500,10:20:51
16370,600,9822000,10:20:51
16375,1200,19650000,10:20:51
16380,200,3276000,10:20:51
16380,100,1638000,10:20:51
16385,300,4915500,10:20:51
16390,100,1639000,10:20:49
16385,500,8192500,10:20:49
16380,100,1638000,10:20:49
16380,100,1638000,10:20:49
16380,100,1638000,10:20:49
16380,100,1638000,10:20:47
16380,200,3276000,10:20:46
16380,100,1638000,10:20:46
16380,100,1638000,10:20:41
16385,100,1638500,10:20:39
16375,100,1637500,10:20:38
16375,100,1637500,10:20:38
16375,100,1637500,10:20:38
16380,200,3276000,10:20:35
16385,100,1638500,10:20:34
16390,100,1639000,10:20:33
16390,100,1639000,10:20:33
16385,500,8192500,10:20:30
16380,100,1638000,10:20:29
16380,100,1638000,10:20:23
16380,100,1638000,10:20:22
16380,100,1638000,10:20:22
16380,100,1638000,10:20:20
16375,200,3275000,10:20:19
16380,100,1638000,10:20:16
16380,100,1638000,10:20:16
16385,200,3277000,10:20:07
16370,300,4911000,10:20:05
16375,400,6550000,10:20:05
16380,100,1638000,10:20:05
16380,100,1638000,10:20:05
16380,100,1638000,10:20:05
16380,100,1638000,10:20:05
16385,100,1638500,10:20:03
16380,100,1638000,10:20:02
16385,100,1638500,10:20:02
16380,100,1638000,10:20:00
16385,100,1638500,10:20:00
16380,100,1638000,10:19:55
16380,500,8190000,10:19:55
16375,100,1637500,10:19:55
16375,100,1637500,10:19:55
16375,100,1637500,10:19:54
16370,100,1637000,10:19:49
16365,100,1636500,10:19:49
16365,100,1636500,10:19:42
16365,100,1636500,10:19:42
16365,100,1636500,10:19:42
16370,100,1637000,10:19:42
16370,300,4911000,10:19:42
16375,600,9825000,10:19:42
16375,100,1637500,10:19:37
16380,300,4914000,10:19:37
16385,100,1638500,10:19:37
16385,200,3277000,10:19:37
16380,100,1638000,10:19:27
16380,100,1638000,10:19:27
16380,100,1638000,10:19:24
16380,100,1638000,10:19:16
16375,100,1637500,10:19:15
16375,100,1637500,10:19:15
16380,100,1638000,10:19:15
16385,100,1638500,10:19:14
16385,300,4915500,10:19:12
16390,100,1639000,10:19:10
16395,500,8197500,10:19:10
16395,100,1639500,10:19:10
16400,100,1640000,10:19:09
16400,200,3280000,10:19:08
16405,100,1640500,10:19:06
16405,100,1640500,10:19:05
16405,100,1640500,10:19:04
16405,300,4921500,10:19:02
16400,300,4920000,10:19:01
16395,100,1639500,10:18:59
16395,100,1639500,10:18:56
16395,300,4918500,10:18:52
16390,100,1639000,10:18:52
16395,100,1639500,10:18:49
16390,100,1639000,10:18:48
16380,100,1638000,10:18:47
16385,100,1638500,10:18:47
16385,200,3277000,10:18:46
16380,100,1638000,10:18:46
16380,100,1638000,10:18:46
16380,100,1638000,10:18:46
16390,200,3278000,10:18:43
16385,300,4915500,10:18:41
16380,100,1638000,10:18:41
16385,100,1638500,10:18:41
16380,1500,24570000,10:18:41
16385,100,1638500,10:18:41
16385,200,3277000,10:18:41
16385,300,4915500,10:18:41
16390,4200,68838000,10:18:41
16395,600,9837000,10:18:41
16405,100,1640500,10:18:40
16405,100,1640500,10:18:40
16405,100,1640500,10:18:39
